FPR@95,AUROC,AUPR_IN,AUPR_OUT,ACC
92.32222222222222,60.772841666666665,54.56919853852601,67.62966188738393,77.16666666666666
93.26666666666667,52.870625191541535,60.80835390785524,43.05054974129825,77.16666666666666
92.79444444444445,56.82173342910411,57.688776223190615,55.340105814341086,77.16666666666666
94.91111111111111,48.810453492063495,11.331126106172402,87.57723756606501,77.16666666666666
93.60000000000001,53.28978522160759,27.805733942714827,77.5319611794041,77.16666666666666
92.05555555555556,63.871312056737594,69.51091321314138,60.44807690656966,77.16666666666666
93.89999999999999,51.26987435722816,22.24230472366366,78.64690205739645,77.16666666666666
93.61666666666667,54.31035628190921,32.72251949642307,76.05104442735879,77.16666666666666
