FPR@95,AUROC,AUPR_IN,AUPR_OUT,ACC
82.18888888888888,67.01943388888888,64.97438980201173,65.42975158442104,77.16666666666666
65.08888888888889,73.90556491980794,81.57268812961745,62.059907972134866,77.16666666666666
73.63888888888889,70.4624994043484,73.2735389658146,63.74482977827795,77.16666666666666
65.78888888888889,70.78519492063492,41.16443791337656,93.50349569395834,77.16666666666666
64.88888888888889,69.43822240148877,57.33715228122775,82.68578467578791,77.16666666666666
69.54444444444444,72.81456166272655,82.35731532926201,58.646348334261255,77.16666666666666
74.1,68.49473905848524,45.01676086975782,86.87392749088801,77.16666666666666
68.58055555555555,70.38317951083388,56.46891659840604,80.42738904872388,77.16666666666666
