FPR@95,AUROC,AUPR_IN,AUPR_OUT,ACC
58.87777777777777,79.01359,79.6584879700613,76.14350087511265,77.16666666666666
52.15555555555555,82.65594630026901,87.87737934451965,72.84179760891949,77.16666666666666
55.51666666666666,80.83476815013451,83.76793365729047,74.49264924201606,77.16666666666666
57.56666666666666,77.30169547619047,47.785331538835884,94.97383862483349,77.16666666666666
51.26666666666667,82.39880915795943,71.38744233024418,90.45017924806228,77.16666666666666
60.266666666666666,79.32515366430259,86.68499989742622,66.20914775706855,77.16666666666666
56.55555555555556,79.82292906562442,61.26690623294706,91.64277471011307,77.16666666666666
56.4138888888889,79.71214684101923,66.78116999986334,85.81898508501935,77.16666666666666
