FPR@95,AUROC,AUPR_IN,AUPR_OUT,ACC
91.58888888888889,59.24335722222223,54.81696011201458,61.092059529790056,77.16666666666666
88.65555555555555,63.38978104675316,68.57816102040644,55.435082645741815,77.16666666666666
90.12222222222222,61.316569134487686,61.69756056621052,58.26357108776594,77.16666666666666
86.85555555555555,60.82912015873016,17.84790690574889,90.98045510159646,77.16666666666666
79.86666666666666,68.57356159939903,45.37874248502624,82.16996862843206,77.16666666666666
88.98888888888888,60.59110914105595,69.99660037531083,48.73390068818998,77.16666666666666
91.3,58.19495751043733,26.24749167619644,83.22912687306888,77.16666666666666
86.75277777777777,62.04718710240562,39.8676853605706,76.27836282282185,77.16666666666666
