FPR@95,AUROC,AUPR_IN,AUPR_OUT,ACC
60.977777777777774,78.03076944444445,78.64887825546533,75.17478858163742,77.16666666666666
55.96666666666666,81.56857697415467,86.86824687433253,71.7432858326143,77.16666666666666
58.472222222222214,79.79967320929956,82.75856256489892,73.45903720712586,77.16666666666666
50.355555555555554,82.09376277777778,56.23061162982099,96.30227535596772,77.16666666666666
62.36666666666667,75.42514533394797,61.86364753773871,86.13293141556815,77.16666666666666
59.833333333333336,80.43213455476752,87.30730665766184,69.31651675329607,77.16666666666666
58.41111111111111,79.80683863178015,60.06062518281,91.81618964964898,77.16666666666666
57.74166666666667,79.43947032456835,66.36554775200788,85.89197829362023,77.16666666666666
