FPR@95,AUROC,AUPR_IN,AUPR_OUT,ACC
59.25555555555555,79.24292388888888,79.77430137468335,76.69303491473613,77.16666666666666
53.15555555555556,82.63677341914394,87.76152582893474,73.07055691854076,77.16666666666666
56.205555555555556,80.93984865401642,83.76791360180904,74.88179591663844,77.16666666666666
56.48888888888889,78.6918161111111,49.71229385459331,95.46811670609875,77.16666666666666
46.67777777777778,84.93972503926791,75.08545675466803,92.38543426968785,77.16666666666666
57.233333333333334,81.2737037037037,87.90730061150292,69.3822344310898,77.16666666666666
56.111111111111114,80.77583720723655,61.83121204319902,92.24713945897612,77.16666666666666
54.12777777777777,81.42027051532982,68.63406581599081,87.37073121646313,77.16666666666666
